city,Date,T2M,T2MDEW,T2MWET,TS,T2M_RANGE,T2M_MAX,T2M_MIN,QV2M,RH2M,PRECTOTCORR,PS,WS10M,WS10M_MAX,WS10M_MIN
Red Sea,2025-04-15,20.29,3.44,11.86,23.61,17.94,29.71,11.77,5.24,38.51,0.0,95.47,4.01,6.94,2.15
Red Sea,2025-04-16,22.74,3.88,13.31,25.87,17.31,31.82,14.51,5.38,33.92,0.0,95.28,4.38,8.24,1.82
Red Sea,2025-04-17,25.45,-1.88,11.78,29.05,20.19,36.07,15.88,3.52,18.62,0.0,95.04,3.29,5.68,1.93
Red Sea,2025-04-18,27.3,-2.23,12.54,30.64,18.22,36.89,18.67,3.43,15.99,0.0,94.85,2.6,4.16,1.83
Red Sea,2025-04-19,27.97,-1.02,13.48,31.88,18.42,37.43,19.01,3.8,17.61,0.0,94.79,1.73,2.96,0.07
Red Sea,2025-04-20,28.29,-0.67,13.81,32.07,18.58,37.71,19.13,3.88,17.59,0.0,94.81,2.32,5.18,0.57
Red Sea,2025-04-21,28.2,-1.57,13.31,30.39,16.5,36.57,20.07,3.57,15.0,0.0,95.0,4.44,7.0,1.73
Red Sea,2025-04-22,31.73,-4.32,13.7,33.08,15.56,40.07,24.51,2.85,10.27,0.0,95.15,3.57,5.66,2.02
Red Sea,2025-04-23,33.22,-3.28,14.97,34.48,15.48,41.37,25.89,3.12,10.07,0.0,95.02,3.65,5.75,2.0
Red Sea,2025-04-24,34.52,2.43,18.48,36.78,18.32,43.52,25.2,4.86,14.18,0.0,94.69,3.73,5.81,0.6
Red Sea,2025-04-25,28.14,5.73,16.93,31.4,13.4,36.37,22.97,6.2,26.25,0.0,94.78,4.18,7.21,1.28
Red Sea,2025-04-26,26.52,-0.3,13.11,29.78,16.11,35.62,19.51,4.07,20.28,0.0,94.82,4.73,7.84,2.45
Red Sea,2025-04-27,25.27,-0.05,12.61,27.86,15.18,33.09,17.91,4.11,21.68,0.0,94.88,4.02,6.33,2.65
Red Sea,2025-04-28,26.59,-0.16,13.21,29.42,16.39,35.55,19.16,4.1,20.67,0.0,94.85,5.15,9.44,3.12
Red Sea,2025-04-29,25.82,1.3,13.56,27.94,13.79,33.44,19.65,4.43,21.27,0.0,94.83,7.21,10.88,3.32
Red Sea,2025-04-30,29.75,-1.64,14.05,32.41,18.14,38.33,20.19,3.61,15.52,0.0,94.65,4.46,8.1,1.25
Gharbia,2025-04-01,22.48,6.93,14.7,22.95,14.52,29.69,15.17,6.34,39.66,0.0,100.57,3.77,7.76,1.34
Gharbia,2025-04-02,20.84,5.66,13.25,22.06,16.93,30.21,13.28,5.81,44.22,0.0,101.24,4.77,7.08,2.34
Gharbia,2025-04-03,20.19,8.83,14.51,21.72,15.11,29.08,13.97,7.07,54.04,0.0,101.47,3.45,7.7,0.73
Gharbia,2025-04-04,18.44,9.64,14.04,20.29,14.01,26.44,12.43,7.46,62.63,0.0,101.35,3.21,5.78,1.69
Gharbia,2025-04-05,20.56,7.53,14.05,22.24,19.18,30.2,11.02,6.53,51.26,0.0,101.08,2.51,4.98,1.07
Gharbia,2025-04-06,21.63,9.68,15.66,23.19,16.76,31.22,14.46,7.55,51.87,0.0,100.82,3.76,5.97,1.09
Gharbia,2025-04-07,22.18,8.07,15.13,24.35,18.29,31.35,13.06,7.01,51.41,0.01,101.24,2.89,6.58,0.24
Gharbia,2025-04-08,23.96,7.35,15.66,24.67,20.48,35.51,15.03,6.95,47.21,0.05,100.89,5.15,9.47,2.5
Gharbia,2025-04-09,20.02,11.74,15.88,21.75,12.89,27.64,14.75,8.65,64.33,0.36,101.37,5.19,7.3,3.14
Gharbia,2025-04-10,16.79,6.57,11.68,18.57,11.74,23.08,11.34,6.01,53.57,0.15,101.73,5.56,8.46,2.81
Gharbia,2025-04-11,16.52,6.36,11.44,18.0,11.21,22.79,11.58,5.91,53.79,0.1,101.45,4.85,8.65,2.09
Gharbia,2025-04-12,17.67,7.3,12.49,19.44,14.07,25.41,11.34,6.33,55.22,0.03,101.35,3.7,5.85,2.02
Gharbia,2025-04-13,16.86,7.96,12.41,17.44,9.78,21.82,12.04,6.6,57.78,1.07,101.44,3.93,8.12,0.45
Gharbia,2025-04-14,18.86,6.8,12.83,20.83,12.42,25.45,13.03,6.15,49.7,0.01,101.88,4.93,6.28,3.01
Gharbia,2025-04-15,19.31,6.64,12.97,21.34,17.11,28.84,11.73,6.11,50.78,0.01,101.88,3.49,6.53,1.89
Gharbia,2025-04-16,18.98,6.78,12.88,20.64,17.95,28.53,10.58,6.15,53.14,0.0,101.92,4.52,6.85,2.49
Gharbia,2025-04-17,20.98,8.06,14.52,22.42,18.62,31.14,12.52,6.95,55.49,0.0,101.68,5.12,7.3,2.91
Gharbia,2025-04-18,21.96,8.63,15.29,23.45,17.72,31.87,14.15,7.31,54.81,0.0,101.39,4.73,6.46,2.61
Gharbia,2025-04-19,22.81,6.56,14.68,24.73,21.71,34.67,12.96,6.61,50.72,0.0,101.27,3.61,6.38,2.21
Gharbia,2025-04-20,22.56,9.89,16.23,24.64,19.47,33.6,14.13,7.81,55.57,0.0,101.18,3.59,7.12,1.44
Gharbia,2025-04-21,25.21,8.8,17.01,27.36,21.62,36.67,15.05,7.22,44.98,0.0,100.92,2.38,5.28,0.12
Gharbia,2025-04-22,29.15,6.01,17.58,29.98,18.88,40.29,21.41,6.08,27.54,0.0,100.82,3.61,5.24,0.85
Gharbia,2025-04-23,23.99,11.82,17.9,24.76,12.19,31.1,18.91,8.72,48.92,0.0,100.96,5.64,8.41,2.31
Gharbia,2025-04-24,19.88,13.21,16.55,20.59,8.75,24.06,15.31,9.48,68.24,0.0,101.13,3.44,6.51,1.38
Gharbia,2025-04-25,21.03,11.63,16.33,23.13,16.74,29.91,13.17,8.56,61.6,0.0,101.16,4.03,6.49,1.77
Gharbia,2025-04-26,21.5,10.07,15.78,23.75,14.17,29.32,15.15,7.74,54.17,0.0,101.2,3.28,5.85,0.87
Gharbia,2025-04-27,21.42,10.1,15.76,24.13,16.09,30.54,14.45,7.73,55.08,0.0,101.26,3.54,6.84,1.89
Gharbia,2025-04-28,20.71,10.13,15.42,23.11,15.37,29.76,14.39,7.75,57.49,0.0,101.29,3.27,7.01,0.9
Gharbia,2025-04-29,22.44,10.04,16.24,24.84,16.78,31.55,14.77,7.69,51.72,0.0,101.11,3.09,5.8,0.08
Gharbia,2025-04-30,21.74,12.04,16.89,23.4,16.53,31.66,15.13,8.79,58.17,0.0,100.72,5.93,10.19,1.58
New Valley,2025-04-01,22.03,-2.79,9.62,22.96,12.95,28.47,15.52,3.23,19.17,0.0,96.96,5.98,9.44,2.31
New Valley,2025-04-02,19.78,-1.24,9.27,21.57,17.98,28.87,10.89,3.56,26.13,0.0,97.57,3.91,5.49,3.02
New Valley,2025-04-03,20.9,-2.97,8.97,22.06,17.38,29.9,12.52,3.12,21.54,0.0,97.65,4.88,6.79,3.59
New Valley,2025-04-04,21.62,-1.3,10.16,23.18,18.41,31.02,12.61,3.55,22.78,0.0,97.55,3.6,5.23,2.14
New Valley,2025-04-05,24.77,-2.46,11.16,25.7,19.04,34.49,15.45,3.27,18.39,0.0,97.26,3.58,5.09,2.25
New Valley,2025-04-06,25.26,-5.9,9.68,26.72,18.6,34.96,16.36,2.47,13.23,0.0,97.14,4.16,5.63,2.27
New Valley,2025-04-07,25.49,-3.09,11.2,26.36,19.87,34.96,15.09,3.12,17.39,0.0,97.26,3.9,5.36,2.51
New Valley,2025-04-08,29.38,-6.49,11.45,29.71,18.62,39.59,20.97,2.32,9.73,0.0,97.18,6.33,9.64,3.42
New Valley,2025-04-09,23.98,3.41,13.7,25.38,13.23,31.36,18.13,5.14,27.34,0.0,97.55,7.24,9.56,3.5
New Valley,2025-04-10,17.92,0.32,9.12,19.75,10.94,23.89,12.95,4.14,33.62,0.0,97.92,7.9,10.01,4.07
New Valley,2025-04-11,17.25,-1.42,7.91,19.15,15.76,24.92,9.16,3.53,29.42,0.0,97.8,5.6,7.79,4.01
New Valley,2025-04-12,19.92,0.94,10.43,22.18,15.99,27.82,11.83,4.19,30.48,0.0,97.68,3.39,5.09,0.97
New Valley,2025-04-13,19.55,-1.26,9.14,21.19,14.58,26.66,12.08,3.57,25.5,0.0,97.72,5.91,9.03,3.4
New Valley,2025-04-14,18.15,-2.37,7.89,20.29,14.59,25.94,11.35,3.45,28.62,0.0,98.07,4.51,5.46,3.46
New Valley,2025-04-15,19.58,-4.99,7.29,21.66,18.46,28.7,10.24,2.65,20.4,0.0,98.01,3.45,4.23,2.46
New Valley,2025-04-16,21.48,-2.78,9.35,23.24,16.92,30.1,13.18,3.19,19.9,0.0,97.79,3.84,5.0,2.94
New Valley,2025-04-17,22.19,-5.31,8.44,23.88,17.3,30.99,13.69,2.62,16.45,0.0,97.64,5.03,7.43,3.02
New Valley,2025-04-18,22.52,-3.05,9.74,24.16,18.81,32.17,13.36,3.11,19.08,0.0,97.49,5.36,7.45,3.52
New Valley,2025-04-19,23.37,-3.52,9.93,24.76,19.86,33.43,13.57,3.01,18.17,0.0,97.42,5.58,8.21,3.94
New Valley,2025-04-20,25.32,-4.0,10.66,26.74,20.73,35.58,14.85,2.87,15.16,0.0,97.37,4.27,5.96,3.14
New Valley,2025-04-21,29.35,-2.65,13.35,29.39,17.21,38.59,21.38,3.2,12.81,0.0,97.25,2.62,3.51,1.73
New Valley,2025-04-22,32.17,-2.7,14.74,32.63,19.04,41.99,22.95,3.16,11.28,0.0,97.33,2.36,3.45,1.03
New Valley,2025-04-23,30.54,-1.8,14.37,31.77,18.95,40.22,21.27,3.44,12.96,0.0,97.32,4.47,7.5,1.98
New Valley,2025-04-24,26.41,5.24,15.83,27.94,12.73,33.34,20.61,5.73,26.44,0.0,97.33,6.9,9.49,3.9
New Valley,2025-04-25,23.44,1.37,12.4,25.52,13.92,30.75,16.83,4.42,26.05,0.0,97.47,6.48,8.57,5.25
New Valley,2025-04-26,22.36,-0.03,11.17,24.44,15.98,30.34,14.36,3.9,24.09,0.0,97.48,5.34,7.15,3.84
New Valley,2025-04-27,23.63,-0.56,11.53,25.56,16.44,31.41,14.97,3.76,21.78,0.0,97.47,4.92,7.21,3.05
New Valley,2025-04-28,25.04,0.97,13.0,27.06,18.47,34.19,15.72,4.2,22.83,0.0,97.42,3.73,5.57,2.83
New Valley,2025-04-29,28.1,-0.04,14.03,29.78,19.38,37.33,17.95,3.92,17.95,0.0,97.09,3.94,5.32,2.95
New Valley,2025-04-30,25.99,3.42,14.7,27.14,10.69,31.01,20.32,5.1,23.98,0.0,97.16,7.09,9.81,4.08
Fayoum,2025-04-01,21.03,4.92,12.98,21.49,12.58,27.75,15.17,5.53,35.58,0.0,99.71,4.61,7.06,1.92
Fayoum,2025-04-02,19.94,4.05,12.0,21.08,16.37,28.43,12.06,5.09,38.31,0.0,100.37,3.66,4.62,2.21
Fayoum,2025-04-03,19.9,6.55,13.23,21.39,15.69,27.93,12.24,6.11,47.28,0.0,100.52,4.39,6.39,2.99
Fayoum,2025-04-04,18.67,7.39,13.03,20.41,14.42,26.06,11.64,6.46,52.78,0.0,100.41,3.84,5.42,2.56
Fayoum,2025-04-05,21.07,6.15,13.61,22.22,17.97,29.63,11.66,5.95,43.61,0.0,100.11,2.57,3.65,1.06
Fayoum,2025-04-06,22.52,5.88,14.2,23.11,15.41,31.3,15.89,5.87,36.2,0.0,99.88,4.44,6.78,2.71
Fayoum,2025-04-07,22.23,7.4,14.81,23.57,16.75,29.93,13.18,6.58,45.43,0.0,100.26,2.36,3.86,0.27
Fayoum,2025-04-08,25.72,2.4,14.06,25.73,18.69,36.71,18.02,4.65,25.96,0.0,99.93,6.27,10.39,3.63
Fayoum,2025-04-09,20.7,11.37,16.04,22.43,13.31,28.15,14.84,8.46,60.32,0.04,100.41,6.56,8.67,5.2
Fayoum,2025-04-10,16.79,6.42,11.61,18.92,10.77,22.76,11.99,6.04,53.99,0.01,100.8,5.88,6.95,3.88
Fayoum,2025-04-11,15.61,5.96,10.78,17.4,14.15,22.83,8.68,5.79,56.21,0.0,100.6,4.67,8.7,1.5
Fayoum,2025-04-12,17.49,6.16,11.83,19.32,15.15,25.28,10.13,5.93,53.27,0.0,100.43,3.27,5.23,1.18
Fayoum,2025-04-13,17.06,6.81,11.93,18.77,12.31,23.12,10.81,6.15,53.7,0.05,100.52,5.32,8.52,2.2
Fayoum,2025-04-14,17.57,5.5,11.53,19.52,15.49,25.25,9.76,5.67,51.29,0.0,100.97,4.47,6.4,2.93
Fayoum,2025-04-15,18.54,5.98,12.26,20.59,17.62,27.13,9.51,5.83,49.94,0.0,100.92,3.71,6.45,2.28
Fayoum,2025-04-16,19.6,2.15,10.87,21.01,17.79,28.6,10.81,4.51,36.57,0.0,100.82,5.79,6.94,4.31
Fayoum,2025-04-17,21.28,4.96,13.12,22.44,19.63,31.18,11.55,5.6,43.72,0.0,100.6,6.31,8.17,4.41
Fayoum,2025-04-18,22.4,6.31,14.35,23.68,19.05,32.17,13.12,6.16,44.08,0.0,100.36,6.3,7.55,4.8
Fayoum,2025-04-19,22.97,4.32,13.64,24.29,20.15,33.15,13.0,5.32,36.9,0.0,100.29,5.34,7.58,3.73
Fayoum,2025-04-20,23.82,6.16,14.99,25.42,18.42,33.23,14.81,6.01,37.77,0.0,100.21,4.83,6.05,3.29
Fayoum,2025-04-21,27.23,5.0,16.12,28.48,19.67,36.92,17.25,5.55,28.83,0.0,99.97,3.22,4.55,1.5
Fayoum,2025-04-22,30.46,2.89,16.68,31.19,17.31,39.81,22.5,4.8,18.44,0.0,99.99,2.77,4.39,1.15
Fayoum,2025-04-23,27.76,8.89,18.33,29.05,14.98,35.49,20.51,7.23,32.17,0.0,100.06,4.87,6.55,3.14
Fayoum,2025-04-24,21.39,10.96,16.18,22.49,8.37,25.59,17.22,8.23,53.43,0.0,100.22,4.43,6.16,2.89
Fayoum,2025-04-25,21.73,8.36,15.05,24.05,15.27,29.2,13.93,6.99,48.9,0.0,100.24,3.85,5.45,2.0
Fayoum,2025-04-26,22.21,8.38,15.3,24.69,14.1,28.93,14.83,6.96,46.15,0.0,100.25,3.72,5.96,2.22
Fayoum,2025-04-27,22.95,8.31,15.63,25.6,14.39,30.02,15.63,6.88,42.78,0.0,100.26,4.28,7.22,2.73
Fayoum,2025-04-28,22.45,7.42,14.94,24.72,16.05,30.44,14.39,6.5,43.14,0.0,100.31,4.69,6.74,2.31
Fayoum,2025-04-29,24.13,8.02,16.07,26.3,17.01,32.26,15.25,6.76,40.67,0.0,100.05,4.25,6.36,2.6
Fayoum,2025-04-30,23.14,8.15,15.64,24.55,13.79,30.05,16.26,6.88,40.59,0.0,99.77,6.08,9.88,2.27
Luxor,2025-04-01,27.73,1.28,14.5,28.16,18.5,38.4,19.9,4.34,20.51,0.0,97.27,6.4,8.67,3.68
Luxor,2025-04-02,23.63,-4.2,9.72,25.21,17.44,33.12,15.68,2.96,18.64,0.0,97.88,5.49,8.15,2.88
Luxor,2025-04-03,23.5,-4.29,9.61,24.9,19.38,32.85,13.47,2.82,17.19,0.0,97.88,5.79,7.67,3.69
Luxor,2025-04-04,23.52,-1.1,11.21,24.99,17.56,32.35,14.79,3.6,21.12,0.0,97.84,6.15,8.76,3.44
Luxor,2025-04-05,24.88,-0.75,12.06,26.21,17.86,33.23,15.37,3.7,20.81,0.0,97.82,2.52,3.5,1.16
Luxor,2025-04-06,27.25,-3.34,11.96,28.38,19.66,36.66,17.0,3.14,16.43,0.0,97.57,2.59,4.1,0.76
Luxor,2025-04-07,28.64,-5.03,11.8,29.0,16.02,37.69,21.67,2.65,11.95,0.0,97.75,1.96,3.53,0.11
Luxor,2025-04-08,30.1,0.4,15.25,30.75,19.69,39.65,19.96,4.29,19.59,0.0,97.81,3.42,5.28,1.92
Luxor,2025-04-09,29.3,-1.24,14.03,30.9,18.65,39.61,20.96,3.71,15.89,0.0,97.69,4.94,8.55,1.2
Luxor,2025-04-10,22.37,2.0,12.18,24.25,13.01,29.1,16.09,4.73,29.21,0.0,97.97,7.67,9.93,5.03
Luxor,2025-04-11,19.31,-0.74,9.29,21.17,15.39,27.28,11.89,3.76,29.35,0.0,97.97,6.99,10.16,4.02
Luxor,2025-04-12,20.1,1.53,10.82,21.88,15.87,28.01,12.14,4.36,31.76,0.0,98.02,5.62,8.73,2.89
Luxor,2025-04-13,21.94,-0.04,10.95,23.22,14.9,30.09,15.19,3.89,25.49,0.0,97.96,4.91,9.09,0.3
Luxor,2025-04-14,20.04,-3.57,8.24,22.09,13.86,27.46,13.6,3.25,25.02,0.0,98.32,5.53,7.04,3.77
Luxor,2025-04-15,20.99,-4.76,8.12,23.22,18.48,30.07,11.59,2.78,19.61,0.0,98.32,3.78,4.51,2.77
Luxor,2025-04-16,23.88,-0.66,11.61,26.53,19.77,33.6,13.83,3.74,22.52,0.0,98.07,3.23,4.75,1.16
Luxor,2025-04-17,25.61,-4.03,10.79,28.25,19.59,35.57,15.98,2.89,15.64,0.0,97.81,2.85,4.29,1.29
Luxor,2025-04-18,26.37,-5.49,10.44,28.75,20.13,36.86,16.73,2.55,12.74,0.0,97.6,3.44,4.96,1.92
Luxor,2025-04-19,26.71,-2.15,12.28,29.17,20.47,37.27,16.8,3.36,17.31,0.0,97.54,2.87,3.86,1.87
Luxor,2025-04-20,28.0,-4.36,11.82,29.7,18.77,38.0,19.23,2.81,13.08,0.0,97.55,3.19,4.41,1.36
Luxor,2025-04-21,30.15,-2.28,13.94,31.18,19.71,39.29,19.58,3.27,13.05,0.0,97.69,2.34,3.48,0.65
Luxor,2025-04-22,33.72,-2.62,15.55,34.53,17.28,42.4,25.12,3.16,10.41,0.0,97.81,1.55,3.02,0.48
Luxor,2025-04-23,34.32,-4.92,14.7,35.0,20.23,44.16,23.93,2.59,8.45,0.0,97.66,2.26,3.45,1.52
Luxor,2025-04-24,32.84,0.86,16.85,34.62,18.6,43.07,24.47,4.29,13.96,0.0,97.45,5.2,10.91,1.76
Luxor,2025-04-25,28.21,3.03,15.62,30.54,13.78,35.94,22.16,4.98,22.1,0.0,97.6,6.61,8.34,5.02
Luxor,2025-04-26,25.51,1.0,13.26,27.72,16.52,33.7,17.18,4.2,21.67,0.0,97.67,5.5,7.45,3.46
Luxor,2025-04-27,25.97,0.89,13.43,28.06,15.97,33.72,17.75,4.17,20.99,0.0,97.69,4.64,5.91,3.25
Luxor,2025-04-28,26.98,0.85,13.91,28.81,17.13,35.46,18.33,4.17,20.23,0.0,97.68,6.07,8.76,3.89
Luxor,2025-04-29,28.43,0.51,14.47,30.2,19.73,38.16,18.43,4.05,18.31,0.0,97.53,4.6,6.61,2.83
Luxor,2025-04-30,30.71,0.97,15.84,32.83,18.06,40.16,22.1,4.21,16.83,0.0,97.4,4.58,8.46,1.67
Ismailia,2025-04-01,24.16,2.38,13.27,24.66,15.2,31.75,16.55,4.67,26.39,0.0,99.44,4.84,7.74,2.76
Ismailia,2025-04-02,20.3,4.18,12.24,21.83,15.88,28.48,12.6,5.29,39.48,0.0,100.17,3.43,5.09,2.21
Ismailia,2025-04-03,20.05,8.19,14.12,22.22,13.85,27.93,14.08,7.0,54.39,0.0,100.32,3.53,7.66,1.77
Ismailia,2025-04-04,18.06,9.58,13.82,20.27,12.67,25.14,12.47,7.53,63.24,0.0,100.2,3.38,6.61,1.12
Ismailia,2025-04-05,19.83,5.95,12.89,21.72,17.27,28.09,10.82,5.96,47.91,0.0,100.02,2.42,4.31,0.59
Ismailia,2025-04-06,23.41,5.33,14.37,24.07,16.44,33.05,16.61,5.94,38.03,0.0,99.67,6.14,8.7,2.66
Ismailia,2025-04-07,21.5,9.44,15.47,23.61,15.25,29.71,14.46,7.65,54.89,0.01,100.14,2.95,6.32,0.81
Ismailia,2025-04-08,27.09,1.75,14.42,27.0,20.3,38.51,18.21,4.56,24.54,0.0,99.78,5.97,11.61,2.59
Ismailia,2025-04-09,20.55,11.7,16.12,22.65,12.06,27.33,15.27,8.75,61.4,0.13,100.16,5.19,7.92,2.69
Ismailia,2025-04-10,16.66,6.48,11.57,18.95,11.23,22.55,11.32,6.07,54.01,0.21,100.53,5.74,8.04,3.28
Ismailia,2025-04-11,15.41,4.89,10.15,17.56,13.8,22.69,8.89,5.4,53.56,0.28,100.31,4.27,8.04,2.12
Ismailia,2025-04-12,16.67,6.86,11.77,19.11,14.04,23.84,9.8,6.22,57.3,0.08,100.24,3.36,5.78,1.99
Ismailia,2025-04-13,16.57,7.03,11.8,18.53,11.15,22.67,11.52,6.28,56.8,1.78,100.27,3.84,6.91,0.84
Ismailia,2025-04-14,16.99,6.94,11.96,19.1,10.31,22.75,12.44,6.28,55.51,0.26,100.71,4.37,5.63,2.77
Ismailia,2025-04-15,17.53,6.39,11.96,19.95,15.15,25.6,10.45,6.05,54.28,0.05,100.75,3.41,6.1,1.73
Ismailia,2025-04-16,17.15,6.29,11.72,18.84,15.54,25.23,9.69,6.1,57.55,0.0,100.74,5.28,7.09,2.83
Ismailia,2025-04-17,20.28,8.48,14.38,21.68,17.78,30.16,12.38,7.31,59.29,0.0,100.45,5.4,7.66,2.99
Ismailia,2025-04-18,20.82,11.59,16.2,22.23,16.13,29.94,13.81,8.77,63.33,0.0,100.18,5.31,7.51,2.96
Ismailia,2025-04-19,21.43,8.25,14.84,23.12,18.35,31.35,13.0,7.26,53.27,0.0,100.12,3.98,5.52,2.44
Ismailia,2025-04-20,21.91,8.36,15.13,23.95,18.84,32.3,13.46,7.21,53.14,0.0,100.04,3.92,6.56,2.48
Ismailia,2025-04-21,24.63,5.65,15.14,26.7,19.4,34.25,14.85,5.99,38.36,0.0,99.88,2.2,5.23,0.38
Ismailia,2025-04-22,30.51,1.7,16.11,30.51,15.45,39.31,23.86,4.34,17.0,0.0,99.78,5.05,7.23,2.0
Ismailia,2025-04-23,27.91,6.62,17.27,28.52,15.88,36.43,20.55,6.32,28.22,0.0,99.84,5.87,7.77,3.07
Ismailia,2025-04-24,20.77,12.02,16.4,21.92,8.12,24.4,16.28,8.84,58.96,0.0,100.0,3.08,5.72,0.75
Ismailia,2025-04-25,21.01,10.59,15.8,23.57,14.63,28.99,14.36,8.12,58.38,0.0,100.03,3.18,6.95,0.3
Ismailia,2025-04-26,20.81,9.96,15.39,23.68,12.18,27.62,15.44,7.82,55.98,0.0,100.07,3.62,7.07,0.81
Ismailia,2025-04-27,20.48,9.52,15.0,23.57,13.85,28.32,14.47,7.6,56.45,0.0,100.12,3.93,7.26,1.81
Ismailia,2025-04-28,20.01,10.06,15.03,22.78,14.84,28.32,13.48,7.83,60.02,0.0,100.14,3.55,6.73,1.35
Ismailia,2025-04-29,21.28,9.65,15.47,24.06,15.97,29.78,13.81,7.58,53.79,0.0,100.02,3.5,6.74,1.5
Ismailia,2025-04-30,24.67,7.77,16.22,25.65,19.03,36.35,17.32,6.81,40.81,0.0,99.53,8.14,11.79,3.58
Aswan,2025-04-01,30.27,1.3,15.78,31.12,20.8,41.67,20.87,4.39,18.7,0.0,97.62,6.96,8.82,4.87
Aswan,2025-04-02,26.48,-3.79,11.34,28.3,15.05,35.04,19.99,3.01,15.48,0.0,98.22,6.57,10.52,4.18
